date,time,weight[g],accX,accY,accZ,ActionId
10/14/2022,5:05 PM,-297.2,0,0,0.9,13
10/14/2022,5:05 PM,-297.3,0.1,0,1,13
10/14/2022,5:05 PM,-297.3,-0.1,-0.1,0.9,13
10/14/2022,5:05 PM,-297.2,-0.1,0,1,13
10/14/2022,5:05 PM,-297.3,-0.1,-0.1,1,13
10/14/2022,5:05 PM,-297.2,0,-0.1,1,13
10/14/2022,5:05 PM,-297.2,0.1,0,1.1,13
10/14/2022,5:05 PM,-297.4,0,0.1,1.1,13
10/14/2022,5:05 PM,-297.3,0.1,-0.1,1,13
10/14/2022,5:05 PM,-297.3,0.2,-0.3,0.9,13
10/14/2022,5:05 PM,-297.3,0.1,-0.2,0.9,13
10/14/2022,5:05 PM,-297.2,0.2,-0.1,1,13
10/14/2022,5:05 PM,-297.3,0.2,-0.1,1,13
10/14/2022,5:05 PM,-297.3,0.1,-0.2,0.9,13
10/14/2022,5:05 PM,-297.4,0.1,0.1,1,13
10/14/2022,5:05 PM,-297.4,0,0,1,13
10/14/2022,5:05 PM,-297.3,0.1,0,1,13
10/14/2022,5:05 PM,-297.2,-0.2,0,1,13
10/14/2022,5:05 PM,-297.2,-0.1,0,1,13
10/14/2022,5:05 PM,-297.3,0,0,0.9,13
10/14/2022,5:05 PM,-297.1,0,0.1,1,13
10/14/2022,5:05 PM,-232.8,-0.1,-0.2,1.1,13
10/14/2022,5:05 PM,-231.4,-0.1,0,1,13
10/14/2022,5:05 PM,-170.8,0,0,1,13
10/14/2022,5:05 PM,40.4,-0.1,0,1,13
10/14/2022,5:05 PM,195.9,0,0.1,1,13
10/14/2022,5:05 PM,174.8,0,0,1,13
10/14/2022,5:05 PM,167.9,0,0.1,1,13
10/14/2022,5:05 PM,165.8,0,0,1,13
10/14/2022,5:05 PM,167.3,0,0,1,13
10/14/2022,5:05 PM,166.1,0,0,1,13
10/14/2022,5:05 PM,166.6,0,0,1,13
10/14/2022,5:05 PM,165.8,0,0,1,13
10/14/2022,5:05 PM,166.1,-0.1,0,1,13
10/14/2022,5:05 PM,166.8,-0.1,0,1,13
10/14/2022,5:05 PM,166.9,0,0,1,13
10/14/2022,5:05 PM,165.4,-0.1,0,1,13
10/14/2022,5:05 PM,166.8,0,0,1,13
10/14/2022,5:05 PM,166,0,0,1,13
10/14/2022,5:05 PM,165.3,-0.1,0,1,13
10/14/2022,5:05 PM,166.2,0,0,1,13
10/14/2022,5:05 PM,166,0,0,1,13
10/14/2022,5:05 PM,165.6,-0.1,0,1,13
10/14/2022,5:05 PM,166.2,-0.1,0,1,13
10/14/2022,7:32 AM,166.5,0,0,1,14
10/14/2022,7:32 AM,166.3,0,0,1,14
10/14/2022,7:32 AM,166.1,0,0,1,14
10/14/2022,7:32 AM,166.2,0,0,1,14
10/14/2022,7:32 AM,166.4,0,0,1,14
10/14/2022,7:32 AM,165.2,0,0,1,14
10/14/2022,7:32 AM,166.5,-0.1,0,1,14
10/14/2022,7:32 AM,172.1,-0.1,0,1,14
10/14/2022,7:32 AM,172.3,-0.1,0,1,14
10/14/2022,7:32 AM,133.2,-0.1,-0.1,1,14
10/14/2022,7:32 AM,-169.5,-0.2,0.2,1.2,14
10/14/2022,7:32 AM,-297,-0.2,-0.1,1.1,14
10/14/2022,7:32 AM,-297,-0.1,0.1,1.1,14
10/14/2022,7:32 AM,-297.2,0.1,0,0.9,14
10/14/2022,7:32 AM,-297.3,0.3,0.1,0.9,14
10/14/2022,7:32 AM,-297.2,0.3,0.1,0.8,14
10/14/2022,7:32 AM,-297.3,0.4,0.1,0.9,14
10/14/2022,7:32 AM,-297.3,0.4,0.1,0.8,14
10/14/2022,7:32 AM,-297.2,0.5,0.1,0.8,14
10/14/2022,7:32 AM,-297.3,0.6,0.1,0.7,14
10/14/2022,7:32 AM,-297.2,0.6,0.3,0.8,14
10/14/2022,7:32 AM,-297.3,0.6,0.3,0.8,14
10/14/2022,7:32 AM,-297.2,0.7,0.3,0.7,14
10/14/2022,7:32 AM,-297.3,0.8,0.2,0.6,14
10/14/2022,7:32 AM,-297.3,0.9,0.2,0.5,14
10/14/2022,7:32 AM,-297.3,0.9,0.3,0.5,14
10/14/2022,7:32 AM,-297.4,0.9,0.2,0.4,14
10/14/2022,7:32 AM,-297.4,0.9,0.2,0.4,14
10/14/2022,7:32 AM,-297.2,0.9,0.2,0.3,14
10/14/2022,7:32 AM,-297.4,0.9,0.2,0.4,14
10/14/2022,7:32 AM,-297.3,0.9,0.2,0.4,14
10/14/2022,7:32 AM,-297.3,0.9,0.2,0.4,14
10/14/2022,7:32 AM,-297.3,0.9,0.2,0.5,14
10/14/2022,7:32 AM,-297.3,0.8,0.2,0.6,14
10/14/2022,7:32 AM,-297.3,0.7,0.2,0.6,14
10/14/2022,7:32 AM,-297.3,0.8,0.3,0.7,14
10/14/2022,7:32 AM,-297.4,0.5,0.1,0.8,14
10/14/2022,7:32 AM,-297.3,0.3,0,0.9,14
10/14/2022,7:32 AM,-297.3,0.1,-0.1,0.9,14
10/14/2022,7:32 AM,-297.3,0.1,0,1,14
10/14/2022,7:32 AM,-297.3,0,0,1.1,14
10/14/2022,7:32 AM,-297.3,0,-0.1,1.1,14
10/14/2022,7:32 AM,-297.2,0,-0.1,1,14
10/14/2022,7:32 AM,-297.3,0,-0.1,1,14
10/14/2022,7:32 AM,-297.2,0,0,1,14
10/14/2022,7:32 AM,-297.4,0,0,1,14
10/14/2022,7:32 AM,-297.3,0.1,0,1,14
10/14/2022,7:32 AM,-297.2,0,0,1,14
10/14/2022,7:32 AM,-297.1,0,0,1,14
10/14/2022,7:32 AM,-297.2,0,0,1.1,14
10/14/2022,7:32 AM,-229.6,0,0,1,14
10/14/2022,7:32 AM,-131.4,0,0.1,1,14
10/14/2022,7:32 AM,94,-0.1,0.1,1,14
10/14/2022,7:32 AM,168.9,0,0,1,14
10/14/2022,7:32 AM,131.7,-0.2,0,1,14
10/14/2022,7:32 AM,133.3,0,0,1,14
10/14/2022,7:32 AM,130.1,-0.1,0.1,1,14
10/14/2022,7:32 AM,134.3,0,0,1,14
10/14/2022,7:32 AM,132.2,-0.1,0,1,14
10/14/2022,7:32 AM,131.1,0,0,1,14
10/14/2022,7:32 AM,134.1,-0.1,0,1,14
10/14/2022,7:32 AM,133.2,-0.1,0,1,14
10/14/2022,7:32 AM,132.8,0,0,1,14
10/14/2022,7:32 AM,134.5,0,0,1,14
10/14/2022,4:14 PM,135,-0.1,0,1,15
10/14/2022,4:14 PM,137.7,0.2,0,1,15
10/14/2022,4:14 PM,138.7,0,0,1,15
10/14/2022,4:14 PM,23.7,-0.2,0,1,15
10/14/2022,4:14 PM,-266.4,-0.1,0.2,1.3,15
10/14/2022,4:14 PM,-297,0,-0.1,1.1,15
10/14/2022,4:14 PM,-297.1,0.3,0,1,15
10/14/2022,4:14 PM,-297.2,0.2,0,0.9,15
10/14/2022,4:14 PM,-297.2,0.5,0,0.8,15
10/14/2022,4:14 PM,-297.4,0.4,0,0.9,15
10/14/2022,4:14 PM,-297.3,0.5,0,0.9,15
10/14/2022,4:14 PM,-297.3,0.6,0,0.9,15
10/14/2022,4:14 PM,-297.3,0.5,-0.1,0.7,15
10/14/2022,4:14 PM,-297.3,0.6,-0.1,0.7,15
10/14/2022,4:14 PM,-297.2,0.9,-0.1,0.5,15
10/14/2022,4:14 PM,-297.3,0.9,-0.1,0.5,15
10/14/2022,4:14 PM,-297.3,0.9,0,0.5,15
10/14/2022,4:14 PM,-297.2,1,-0.1,0.4,15
10/14/2022,4:14 PM,-297.3,1,-0.1,0.3,15
10/14/2022,4:14 PM,-297.3,0.9,-0.1,0.3,15
10/14/2022,4:14 PM,-297.3,1,-0.1,0.3,15
10/14/2022,4:14 PM,-297.3,0.9,-0.1,0.3,15
10/14/2022,4:14 PM,-297.4,0.9,-0.1,0.4,15
10/14/2022,4:14 PM,-297.3,0.9,-0.1,0.5,15
10/14/2022,4:14 PM,-297.3,0.8,-0.1,0.5,15
10/14/2022,4:14 PM,-297.3,0.8,0,0.6,15
10/14/2022,4:14 PM,-297.2,0.8,0,0.6,15
10/14/2022,4:14 PM,-297.4,0.7,-0.1,0.7,15
10/14/2022,4:14 PM,-297.3,0.5,-0.1,0.8,15
10/14/2022,4:14 PM,-297.3,0.4,-0.1,0.8,15
10/14/2022,4:14 PM,-297.2,0.2,-0.1,0.9,15
10/14/2022,4:14 PM,-297.4,0.1,-0.1,1.1,15
10/14/2022,4:14 PM,-297.3,0.1,0,1.1,15
10/14/2022,4:14 PM,-297.3,-0.1,-0.1,1,15
10/14/2022,4:14 PM,-297.3,-0.1,0,1.1,15
10/14/2022,4:14 PM,-297.3,0,0,1,15
10/14/2022,4:14 PM,-297.2,0,0,1,15
10/14/2022,4:14 PM,-297.3,0,0,1,15
10/14/2022,4:14 PM,-297.3,0,0,1,15
10/14/2022,4:14 PM,-297.2,0,0,1.1,15
10/14/2022,4:14 PM,-152.7,0,-0.1,1,15
10/14/2022,4:14 PM,-55.9,-0.1,0.1,1,15
10/14/2022,4:14 PM,132.3,0,0,1,15
10/14/2022,4:14 PM,103,-0.1,0.1,1,15
10/14/2022,4:14 PM,93.9,0,0,1,15
10/14/2022,4:14 PM,96.5,-0.1,0,1,15
10/14/2022,4:14 PM,95.2,-0.1,0,1,15
10/14/2022,4:14 PM,93.7,-0.1,0,1,15
10/14/2022,4:14 PM,95.8,0,0,1,15
10/14/2022,4:14 PM,94.1,0,0,1,15
10/14/2022,4:14 PM,93.1,0,0,1,15
10/14/2022,4:14 PM,95,0,0,1,15
10/14/2022,4:14 PM,94,0,0,1,15
10/14/2022,4:14 PM,93.3,0,0,1,15
10/14/2022,4:14 PM,95.1,0,0,1,15
10/14/2022,4:14 PM,94.7,-0.1,0,1,15
10/14/2022,4:14 PM,94.1,0,0,1,15
10/14/2022,12:15 PM,95.8,0,0,1,16
10/14/2022,12:15 PM,96.2,0,0,1,16
10/14/2022,12:15 PM,96.2,0,0,1,16
10/14/2022,12:15 PM,95.9,0,0,1,16
10/14/2022,12:15 PM,95.8,-0.1,0,1,16
10/14/2022,12:15 PM,97.1,0,-0.1,1,16
10/14/2022,12:15 PM,97.8,-0.1,0,1,16
10/14/2022,12:15 PM,96.3,0,0,1,16
10/14/2022,12:15 PM,109.6,0,0,1,16
10/14/2022,12:15 PM,100.7,0,0,1,16
10/14/2022,12:15 PM,-131.9,-0.1,0,1.1,16
10/14/2022,12:15 PM,-296.8,-0.2,0,1.2,16
10/14/2022,12:15 PM,-297.1,-0.1,-0.1,1,16
10/14/2022,12:15 PM,-297.2,0.1,0.1,1.1,16
10/14/2022,12:15 PM,-297.3,0.2,-0.1,0.9,16
10/14/2022,12:15 PM,-297.3,0.3,0,0.9,16
10/14/2022,12:15 PM,-297.3,0.3,0,0.9,16
10/14/2022,12:15 PM,-297.2,0.4,0,0.8,16
10/14/2022,12:15 PM,-297.3,0.5,0,0.8,16
10/14/2022,12:15 PM,-297.3,0.5,0,0.8,16
10/14/2022,12:15 PM,-297.2,0.6,0,0.8,16
10/14/2022,12:15 PM,-297.4,0.6,0,0.8,16
10/14/2022,12:15 PM,-297.3,0.7,0,0.8,16
10/14/2022,12:15 PM,-297.3,0.7,-0.1,0.7,16
10/14/2022,12:15 PM,-297.3,0.8,0,0.6,16
10/14/2022,12:15 PM,-297.4,0.9,0,0.5,16
10/14/2022,12:15 PM,-297.2,1,0,0.4,16
10/14/2022,12:15 PM,-297.4,1,0,0.4,16
10/14/2022,12:15 PM,-297.4,0.9,0,0.4,16
10/14/2022,12:15 PM,-297.3,1,0,0.3,16
10/14/2022,12:15 PM,-297.3,1,0,0.2,16
10/14/2022,12:15 PM,-297.3,1,0,0.2,16
10/14/2022,12:15 PM,-297.4,1,0,0.2,16
10/14/2022,12:15 PM,-297.2,1,0,0.1,16
10/14/2022,12:15 PM,-297.4,1,0,0.1,16
10/14/2022,12:15 PM,-297.3,1,0,0,16
10/14/2022,12:15 PM,-297.4,1,0,0,16
10/14/2022,12:15 PM,-297.2,1,-0.1,-0.1,16
10/14/2022,12:15 PM,-297.3,1,0,-0.1,16
10/14/2022,12:15 PM,-297.3,1,-0.1,-0.2,16
10/14/2022,12:15 PM,-297.3,1,0,-0.3,16
10/14/2022,12:15 PM,-297.2,1,0,-0.3,16
10/14/2022,12:15 PM,-297.4,0.9,0,-0.3,16
10/14/2022,12:15 PM,-297.2,0.9,-0.1,-0.3,16
10/14/2022,12:15 PM,-297.2,1,-0.1,-0.3,16
10/14/2022,12:15 PM,-297.3,1,0,-0.2,16
10/14/2022,12:15 PM,-297.3,1,0,-0.1,16
10/14/2022,12:15 PM,-297.3,1,0,0.1,16
10/14/2022,12:15 PM,-297.3,1.1,0.1,0.1,16
10/14/2022,12:15 PM,-297.2,0.9,0,0.3,16
10/14/2022,12:15 PM,-297.4,0.8,-0.1,0.6,16
10/14/2022,12:15 PM,-297.3,0.2,-0.2,0.8,16
10/14/2022,12:15 PM,-297.3,0.1,-0.1,1,16
10/14/2022,12:15 PM,-297.3,-0.1,0,1.2,16
10/14/2022,12:15 PM,-297.4,-0.1,-0.2,1.1,16
10/14/2022,12:15 PM,-297.3,-0.1,-0.1,1,16
10/14/2022,12:15 PM,-297.3,0,0,1,16
10/14/2022,12:15 PM,-297.4,-0.1,-0.1,1,16
10/14/2022,12:15 PM,-297.2,0,0,1.1,16
10/14/2022,12:15 PM,-297.3,-0.3,0,1.5,16
10/14/2022,12:15 PM,-201.8,0,-0.1,1,16
10/14/2022,12:15 PM,-77.9,-0.1,0.1,1,16
10/14/2022,12:15 PM,70.9,0,-0.1,1,16
10/14/2022,12:15 PM,29.5,-0.1,0,1,16
10/14/2022,12:15 PM,-2.2,0,-0.1,1,16
10/14/2022,12:15 PM,-3.6,-0.1,0,1,16
10/14/2022,12:15 PM,-2.3,-0.1,0,1,16
10/14/2022,12:15 PM,-2.3,0,-0.1,1,16
10/14/2022,12:15 PM,-3.2,-0.1,0,1,16
10/14/2022,12:15 PM,-3.1,-0.1,0,1,16
10/14/2022,12:15 PM,-3,-0.1,0,1,16
10/14/2022,12:15 PM,-3,0,0,1,16
10/14/2022,12:15 PM,-2.8,0,0,1,16
10/14/2022,7:36 PM,-0.7,0,0,1,17
10/14/2022,7:36 PM,-0.7,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-0.7,0,0,1,17
10/14/2022,7:36 PM,-0.9,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,4.7,-0.1,0,1,17
10/14/2022,7:36 PM,8.9,0,-0.1,1,17
10/14/2022,7:36 PM,8.4,0.1,0,1,17
10/14/2022,7:36 PM,3.1,-0.1,0,1,17
10/14/2022,7:36 PM,5,-0.1,0,1,17
10/14/2022,7:36 PM,1.5,-0.1,0,1,17
10/14/2022,7:36 PM,-4.7,-0.1,0,1,17
10/14/2022,7:36 PM,-4.3,-0.1,0,1,17
10/14/2022,7:36 PM,-4.3,-0.1,0,1,17
10/14/2022,7:36 PM,-4,-0.1,0,1,17
10/14/2022,7:36 PM,-3.9,-0.1,0,1,17
10/14/2022,7:36 PM,-4.1,-0.1,0,1,17
10/14/2022,7:36 PM,-4.1,-0.1,0,1,17
10/14/2022,7:36 PM,-4.2,-0.1,0,1,17
10/14/2022,7:36 PM,-3.9,-0.1,0,1,17
10/14/2022,7:36 PM,-3.4,-0.1,0,1,17
10/14/2022,7:36 PM,-3.1,-0.1,0,1,17
10/14/2022,7:36 PM,-3,-0.1,0,1,17
10/14/2022,7:36 PM,2.7,-0.1,0,1,17
10/14/2022,7:36 PM,6.3,0,0,1,17
10/14/2022,7:36 PM,23.1,-0.1,0,1,17
10/14/2022,7:36 PM,20.7,0,0,1,17
10/14/2022,7:36 PM,20.8,-0.1,0,1,17
10/14/2022,7:36 PM,22.5,0,0,1,17
10/14/2022,7:36 PM,24.3,0,0.1,1,17
10/14/2022,7:36 PM,1.2,-0.1,0.1,1,17
10/14/2022,7:36 PM,1.4,0,0,1,17
10/14/2022,7:36 PM,0.5,-0.1,0,1,17
10/14/2022,7:36 PM,-0.7,-0.1,0,1,17
10/14/2022,7:36 PM,-0.6,0,0,1,17
10/14/2022,7:36 PM,-1.1,-0.1,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-0.4,0,0,1,17
10/14/2022,7:36 PM,-0.1,0,0,1,17
10/14/2022,7:36 PM,-0.8,0,0,1,17
10/14/2022,7:36 PM,-1.4,0,0,1,17
10/14/2022,7:36 PM,-1.7,0,0,1,17
10/14/2022,7:36 PM,-1.1,0,0,1,17
10/14/2022,3:55 PM,-0.7,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.3,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.3,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.1,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,-1.2,0,0,1,18
10/14/2022,3:55 PM,2.1,0,0,1,18
10/14/2022,3:55 PM,1.7,0,0,1,18
10/14/2022,3:55 PM,3.1,0,0,1,18
10/14/2022,3:55 PM,12.3,0,0,1,18
10/14/2022,3:55 PM,24,-0.1,0,1,18
10/14/2022,3:55 PM,29.1,-0.1,0,1,18
10/14/2022,3:55 PM,33.1,0,0,1,18
10/14/2022,3:55 PM,39.8,-0.1,0,1,18
10/14/2022,3:55 PM,54.5,0,0,1,18
10/14/2022,3:55 PM,52.3,0,0,1,18
10/14/2022,3:55 PM,61.9,0,0,1,18
10/14/2022,3:55 PM,63.2,0,0,1,18
10/14/2022,3:55 PM,66,0,0,1,18
10/14/2022,3:55 PM,71.2,0,0,1,18
10/14/2022,3:55 PM,78.9,0,0,1,18
10/14/2022,3:55 PM,86.3,0,0,1,18
10/14/2022,3:55 PM,94.7,0,0,1,18
10/14/2022,3:55 PM,102.7,0,0,1,18
10/14/2022,3:55 PM,105.5,-0.1,0,1,18
10/14/2022,3:55 PM,109.2,0,0,1,18
10/14/2022,3:55 PM,114.2,0,0,1,18
10/14/2022,3:55 PM,117,0,0,1,18
10/14/2022,3:55 PM,122.3,0,0,1,18
10/14/2022,3:55 PM,126.6,-0.1,0,1,18
10/14/2022,3:55 PM,132.6,0,0,1,18
10/14/2022,3:55 PM,140.4,-0.1,0,1,18
10/14/2022,3:55 PM,149.2,0,0,1,18
10/14/2022,3:55 PM,153.7,-0.1,0,1,18
10/14/2022,3:55 PM,159.6,0,0,1,18
10/14/2022,3:55 PM,165.1,-0.1,0,1,18
10/14/2022,3:55 PM,167.4,0,0,1,18
10/14/2022,3:55 PM,168.3,0,0.1,0.9,18
10/14/2022,3:55 PM,167.5,-0.1,0,0.9,18
10/14/2022,3:55 PM,166.8,-0.1,0,1,18
10/14/2022,3:55 PM,166.7,0,0,1,18
10/14/2022,3:55 PM,166.6,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.3,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166.6,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.6,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,163.2,0,0,1,18
10/14/2022,3:55 PM,162.5,0,0,1,18
10/14/2022,3:55 PM,167.1,0,0,1,18
10/14/2022,3:55 PM,166.6,0,0,1,18
10/14/2022,3:55 PM,166.8,-0.1,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166,0,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.4,0,0,1,18
10/14/2022,3:55 PM,166.6,0,0,1,18
10/14/2022,3:55 PM,166.5,0,0,1,18
10/14/2022,3:55 PM,166.7,0,0,1,18
10/14/2022,9:09:00 AM,166.6,0,0,1,19
10/14/2022,9:09:00 AM,166.7,0,0,1,19
10/14/2022,9:09:00 AM,166.6,0,0,1,19
10/14/2022,9:09:00 AM,166.5,0,0,1,19
10/14/2022,9:09:00 AM,166.6,0,0,1,19
10/14/2022,9:09:00 AM,166.5,0,0,1,19
10/14/2022,9:09:00 AM,170.4,-0.1,0,1,19
10/14/2022,9:09:00 AM,174.2,-0.2,0,1,19
10/14/2022,9:09:00 AM,176.5,0,0,1,19
10/14/2022,9:09:00 AM,-5.5,-0.2,0,1.1,19
10/14/2022,9:09:00 AM,-285.4,-0.1,0,1.2,19
10/14/2022,9:09:00 AM,-296.9,-0.3,-0.1,1,19
10/14/2022,9:09:00 AM,-297.1,0,0,1,19
10/14/2022,9:09:00 AM,-297.3,0.1,-0.1,0.8,19
10/14/2022,9:09:00 AM,-297.2,0.3,-0.1,0.9,19
10/14/2022,9:09:00 AM,-297.3,0.4,0,0.8,19
10/14/2022,9:09:00 AM,-297.2,0.5,0,0.9,19
10/14/2022,9:09:00 AM,-297.2,0.5,0,0.9,19
10/14/2022,9:09:00 AM,-297.3,0.5,-0.1,0.8,19
10/14/2022,9:09:00 AM,-297.3,0.7,-0.1,0.8,19
10/14/2022,9:09:00 AM,-297.3,0.6,-0.1,0.7,19
10/14/2022,9:09:00 AM,-297.3,0.7,-0.1,0.6,19
10/14/2022,9:09:00 AM,-297.4,0.9,-0.1,0.5,19
10/14/2022,9:09:00 AM,-297.3,0.9,-0.1,0.4,19
10/14/2022,9:09:00 AM,-297.3,0.9,-0.1,0.4,19
10/14/2022,9:09:00 AM,-297.3,0.9,-0.1,0.4,19
10/14/2022,9:09:00 AM,-297.2,1,-0.1,0.3,19
10/14/2022,9:09:00 AM,-297.3,0.9,-0.2,0.4,19
10/14/2022,9:09:00 AM,-297.3,0.9,-0.1,0.5,19
10/14/2022,9:09:00 AM,-297.4,0.8,-0.1,0.6,19
10/14/2022,9:09:00 AM,-297.3,0.8,-0.1,0.6,19
10/14/2022,9:09:00 AM,-297.3,0.8,-0.1,0.7,19
10/14/2022,9:09:00 AM,-297.3,0.7,-0.1,0.7,19
10/14/2022,9:09:00 AM,-297.2,0.6,0,0.8,19
10/14/2022,9:09:00 AM,-297.3,0.3,-0.1,0.9,19
10/14/2022,9:09:00 AM,-297.3,0.3,-0.1,0.9,19
10/14/2022,9:09:00 AM,-297.3,0.2,-0.2,0.9,19
10/14/2022,9:09:00 AM,-297.3,0.2,-0.1,1,19
10/14/2022,9:09:00 AM,-297.2,0.3,-0.1,1,19
10/14/2022,9:09:00 AM,-297.3,0.1,-0.1,1.1,19
10/14/2022,9:09:00 AM,-297.2,-0.1,-0.1,1.1,19
10/14/2022,9:09:00 AM,-297.3,-0.1,-0.1,1,19
10/14/2022,9:09:00 AM,-297.4,-0.2,-0.1,1,19
10/14/2022,9:09:00 AM,-297.2,0,0,1,19
10/14/2022,9:09:00 AM,-297.1,-0.1,0.1,1,19
10/14/2022,9:09:00 AM,-228.1,0,-0.1,0.9,19
10/14/2022,9:09:00 AM,-142.5,-0.1,0.1,1,19
10/14/2022,9:09:00 AM,75.3,-0.1,0,1,19
10/14/2022,9:09:00 AM,152.6,-0.1,0,1,19
10/14/2022,9:09:00 AM,160.2,0,0,1,19
10/14/2022,9:09:00 AM,142.7,-0.1,0,1,19
10/14/2022,9:09:00 AM,143.6,0,0,1,19
10/14/2022,9:09:00 AM,144.7,-0.1,0,1,19
10/14/2022,9:09:00 AM,142.6,0,0,1,19
10/14/2022,9:09:00 AM,143.7,-0.1,0,1,19
10/14/2022,9:09:00 AM,143.7,-0.1,0,1,19
10/14/2022,9:09:00 AM,142.4,0,0,1,19
10/14/2022,9:09:00 AM,143.8,0,0,1,19
10/14/2022,9:09:00 AM,143.7,0,0,1,19
10/14/2022,9:09:00 AM,142.7,0,0,1,19
10/14/2022,1:08 PM,144.5,0,0,1,20
10/14/2022,1:08 PM,145.1,0,0,1,20
10/14/2022,1:08 PM,145.3,0,0,1,20
10/14/2022,1:08 PM,145.4,0,0,1,20
10/14/2022,1:08 PM,145.8,0,0,1,20
10/14/2022,1:08 PM,146,0,0,1,20
10/14/2022,1:08 PM,145.9,0,0,1,20
10/14/2022,1:08 PM,145.6,0,0,1,20
10/14/2022,1:08 PM,152.7,-0.1,0.1,1,20
10/14/2022,1:08 PM,142.3,-0.2,0.1,1,20
10/14/2022,1:08 PM,-93.5,-0.2,0,1,20
10/14/2022,1:08 PM,-267.3,0,0.1,1.2,20
10/14/2022,1:08 PM,-296.9,-0.1,0,1,20
10/14/2022,1:08 PM,-297.1,-0.1,-0.1,1,20
10/14/2022,1:08 PM,-297.2,0,-0.1,1,20
10/14/2022,1:08 PM,-297.1,0.1,0,1,20
10/14/2022,1:08 PM,-297.2,0.3,0,1,20
10/14/2022,1:08 PM,-297.2,0.4,0.1,1,20
10/14/2022,1:08 PM,-297.3,0.4,0,0.9,20
10/14/2022,1:08 PM,-297.2,0.4,0.1,1,20
10/14/2022,1:08 PM,-297.2,0.5,0,0.9,20
10/14/2022,1:08 PM,-297.2,0.5,0,1,20
10/14/2022,1:08 PM,-297.3,0.4,0,0.9,20
10/14/2022,1:08 PM,-297.3,0.5,0,0.9,20
10/14/2022,1:08 PM,-297.2,0.6,-0.1,0.7,20
10/14/2022,1:08 PM,-297.2,0.6,0,0.8,20
10/14/2022,1:08 PM,-297.1,0.6,0,0.7,20
10/14/2022,1:08 PM,-297.3,0.7,0,0.7,20
10/14/2022,1:08 PM,-297.3,0.7,0,0.7,20
10/14/2022,1:08 PM,-297.2,0.7,0,0.7,20
10/14/2022,1:08 PM,-297.4,0.8,-0.1,0.5,20
10/14/2022,1:08 PM,-297.3,0.9,0,0.6,20
10/14/2022,1:08 PM,-297.2,0.9,0,0.5,20
10/14/2022,1:08 PM,-297.2,0.9,0,0.5,20
10/14/2022,1:08 PM,-297.3,0.9,0,0.4,20
10/14/2022,1:08 PM,-297.3,1,0,0.3,20
10/14/2022,1:08 PM,-297.2,1,0,0.3,20
